rooms,floor,totfloors,lon,lat,m2,price
1,5,9,39.718292,47.288273,26.00,1690000
3,6,9,39.625343,47.211649,65.00,3500000
2,1,5,39.614401,47.199595,45.00,2350000
1,14,19,39.627068,47.198499,46.00,2100000
2,5,5,39.617411,47.208833,42.00,2700000
1,14,23,39.702508,47.281249,42.00,2500000
2,16,17,39.629349,47.199405,56.00,4090000
3,8,23,39.702508,47.281249,137.00,4900000
2,2,5,39.758249,47.276028,41.00,2500000
3,9,10,39.75241,47.298607,90.00,5300000
1,1,5,39.716486,47.264552,13.00,800000
3,5,9,39.707368,47.289911,64.00,3590000
2,14,17,39.598986,47.232811,56.00,3050000
2,1,14,39.718301,47.286879,50.00,3100000
1,5,23,39.702329,47.282038,32.00,1540000
0,3,9,39.75647,47.287392,38.00,870000
3,10,20,39.691917,47.225303,113.00,8450000
3,5,9,39.703011,47.290717,65.00,3800000
0,4,9,39.71336,47.297489,23.00,1600000
0,5,9,39.763737,47.280173,24.00,1500000
1,15,23,39.751934,47.227023,42.00,4950000
2,8,9,39.72043,47.30082,54.00,3500000
1,5,5,39.640039,47.208508,31.00,1850000
2,9,9,39.704583,47.292276,52.00,3200000
1,2,3,39.743139,47.319973,30.00,1600000
2,5,10,39.615165,47.213558,64.00,3720000
0,8,9,39.616845,47.232634,90.00,1200000
1,4,9,39.630508,47.228375,40.00,2600000
0,3,5,39.698403,47.248822,13.00,800000
3,6,15,39.602283,47.234983,68.00,3600000
1,12,22,39.702329,47.282038,41.00,2150000
1,4,14,39.742286,47.286726,38.00,2450000
3,4,5,39.708707,47.229293,64.00,4900000
2,8,10,39.622441,47.216062,59.00,4000000
1,10,20,39.597414,47.23294,42.00,2500000
1,18,23,39.690076,47.290559,31.00,1668000
2,17,22,39.687228,47.237682,75.00,5000000
2,1,9,39.767456,47.280742,51.00,2800000
1,2,3,39.724122,47.24583,24.00,1200000
1,19,21,39.627149,47.199527,43.00,2590000
1,2,5,39.683608,47.212542,30.00,2600000
3,16,18,39.686177,47.291591,86.00,5000000
3,8,9,39.721139,47.286243,63.00,3700000
3,1,9,39.69861,47.292948,64.00,3500000
4,8,14,39.70726,47.282582,110.00,6300000
1,3,3,39.720987,47.224691,39.00,2500000
2,6,10,39.716513,47.279348,52.00,3200000
2,2,9,39.739088,47.250681,53.00,3200000
2,7,9,39.724301,47.298693,35.00,1900000
3,2,5,39.748358,47.247733,60.00,3400000
1,1,1,39.755419,47.229091,30.00,1800000
3,3,9,39.702921,47.286659,64.00,3100000
2,4,9,39.619342,47.199582,47.00,2600000
1,11,17,39.616225,47.215297,51.30,3200000
1,10,16,39.70753,47.229703,45.80,4800000
3,17,22,39.703685,47.230957,78.00,6990000
3,2,9,39.753524,47.247305,65.00,3600000
1,3,3,39.743139,47.319973,28.00,1250000
2,7,16,39.757907,47.287692,85.00,4500000
3,14,16,39.618174,47.216411,79.00,5700000
3,4,16,39.725227,47.298198,80.00,4200000
2,8,9,39.63049,47.231747,52.00,3150000
1,9,26,39.677688,47.197862,35.00,1671000
1,4,19,39.667213,47.225505,26.00,2000000
1,2,5,39.717016,47.259299,32.00,2150000
1,3,9,39.72396,47.300538,23.00,1550000
1,15,17,39.596588,47.234726,37.00,2350000
3,10,23,39.702508,47.281249,138.00,5500000
3,13,17,39.590291,47.234794,69.00,4400000
2,3,5,39.636087,47.211104,47.00,2900000
1,10,16,39.697091,47.291445,48.00,3300000
1,16,24,39.702508,47.281249,37.00,1950000
3,8,9,39.697945,47.247152,65.00,3450000
2,15,17,39.74039,47.302188,77.00,5300000
3,2,9,39.719936,47.284299,57.00,3500000
2,3,9,39.633859,47.230143,43.00,2600000
1,13,19,39.632287,47.218241,42.00,1850000
2,7,9,39.726044,47.234237,50.00,4800000
1,2,22,39.697576,47.241157,29.00,2202000
3,6,9,39.697091,47.291445,60.00,3250000
1,5,9,39.62493,47.200115,17.00,930000
1,12,25,39.598986,47.232811,43.00,2700000
3,3,5,39.644576,47.21384,48.00,2950000
1,1,3,39.71733,47.227837,31.00,2000000
2,2,5,39.689204,47.211447,45.00,2300000
2,5,9,39.713611,47.29832,56.00,3150000
1,12,16,39.629349,47.199405,42.00,2800000
1,17,25,39.600433,47.234004,43.00,2300000
1,3,10,39.759021,47.287527,43.00,2150000
1,14,18,39.667213,47.225505,29.00,2100000
1,9,10,39.751377,47.297636,40.70,2650000
2,2,3,39.701296,47.249617,44.00,2700000
2,15,23,39.731838,47.226802,76.00,7000000
1,2,7,39.65134,47.199429,38.00,1670000
1,4,6,39.656838,47.202913,27.00,1600000
3,15,16,39.697091,47.291445,84.00,4900000
1,5,9,39.697091,47.291445,37.00,2100000
1,2,5,39.709488,47.2544,32.00,2350000
4,2,2,39.773269,47.226447,137.00,5000000
5,21,23,39.731838,47.226802,360.00,29000000
3,4,9,39.705356,47.299066,64.00,3200000
1,2,9,39.628316,47.211532,38.00,2250000
3,6,10,39.704655,47.280601,65.00,3600000
3,6,15,39.677391,47.210571,115.00,15500000
3,9,19,39.691917,47.225303,108.00,11500000
3,6,9,39.651951,47.262411,63.00,3450000
1,4,22,39.595636,47.232817,46.00,2300000
1,2,22,39.697576,47.241157,54.00,4050000
2,7,14,39.780464,47.242888,65.00,4170000
1,9,17,39.631101,47.220725,52.00,3100000
1,2,2,39.839762,47.252663,41.00,1800000
1,11,23,39.628325,47.198542,35.00,2250000
2,2,9,39.701718,47.292948,52.00,3050000
3,1,9,39.71972,47.296499,65.40,3900000
3,8,10,39.616432,47.230095,65.00,3500000
2,1,9,39.669971,47.244393,43.60,3150000
2,5,5,39.715731,47.249225,33.00,2100000
2,3,5,39.643722,47.209696,43.00,2800000
1,1,10,39.734398,47.300832,36.00,2700000
3,1,9,39.632134,47.231734,64.00,3200000
2,6,16,39.617698,47.228779,70.00,5500000
1,5,10,39.803218,47.237963,50.00,4000000
0,4,9,39.616845,47.232634,25.00,1630000
1,6,15,39.677391,47.210571,48.00,5000000
2,9,10,39.618516,47.225732,57.00,3590000
1,1,5,39.710306,47.229115,30.00,2750000
1,3,5,39.739474,47.275649,18.00,950000
1,1,9,39.616845,47.232634,31.00,1900000
2,4,5,39.629915,47.211771,51.00,2550000
2,3,5,39.813064,47.237529,43.00,2197000
0,2,5,39.705625,47.24435,20.00,1250000
2,11,17,39.721112,47.215578,72.00,4300000
3,2,3,39.731587,47.22146,51.60,3000000
2,10,15,39.677391,47.210571,65.00,6200000
3,8,9,39.63049,47.231747,62.00,3100000
3,10,16,39.74834,47.22414,84.00,9800000
2,16,17,39.716181,47.272537,54.00,3100000
2,8,9,39.646067,47.257476,52.00,3000000
2,1,2,39.701215,47.218957,39.00,1900000
4,7,18,39.686177,47.291591,110.00,6000000
1,4,25,39.622441,47.216062,50.00,2450000
3,2,5,39.725658,47.29763,133.00,7500000
2,7,9,39.701098,47.29205,56.00,3700000
1,2,3,39.615722,47.228614,40.00,2700000
3,5,10,39.820565,47.241995,70.00,3600000
0,1,5,39.744037,47.272556,13.00,1100000
1,8,9,39.623636,47.199791,33.00,2100000
1,11,14,39.741845,47.25054,45.00,2400000
2,4,9,39.703353,47.295833,51.00,3300000
2,8,16,39.633527,47.203231,85.00,5500000
1,8,28,39.677688,47.197862,33.00,1850000
0,4,4,39.716037,47.229354,96.00,1200000
3,7,16,39.618174,47.216411,90.00,6900000
2,3,9,39.739878,47.294708,67.00,4350000
1,4,9,39.715722,47.234341,34.00,3150000
2,14,16,39.702266,47.289397,52.00,3200000
3,8,9,39.73023,47.228081,60.00,5600000
0,5,9,39.724301,47.298693,38.00,830000
3,7,20,39.723053,47.229868,67.00,8600000
2,12,16,39.619369,47.229421,84.00,6200000
0,5,9,39.741845,47.288572,35.00,1600000
2,1,3,39.729844,47.22138,41.00,1850000
1,5,5,39.61062,47.198505,35.00,1950000
3,5,5,39.694396,47.233613,58.00,2900000
1,9,10,39.742968,47.298302,42.00,2400000
2,2,5,39.727176,47.294556,53.00,3800000
2,8,9,39.708796,47.2374,53.00,3850000
3,7,9,39.70558,47.28499,60.00,2950000
2,4,5,39.739914,47.275117,46.00,2200000
3,9,9,39.654152,47.261861,60.00,3550000
1,6,21,39.627149,47.199527,45.00,2700000
3,5,9,39.753074,47.285314,68.00,3600000
2,1,1,39.761869,47.22504,37.00,1800000
2,2,9,39.618174,47.216411,51.00,3500000
2,3,9,39.712992,47.279861,46.00,3100000
3,6,11,39.715956,47.234977,193.00,10000000
2,9,10,39.743382,47.29975,47.00,2500000
2,8,16,39.72228,47.301125,80.00,4200000
3,8,14,39.708743,47.28595,63.00,6000000
1,8,16,39.595519,47.235167,38.00,2400000
2,9,10,39.805653,47.279904,57.00,3300000
1,4,9,39.705904,47.280681,34.00,2700000
1,13,21,39.597414,47.23294,39.00,2650000
4,1,9,39.767456,47.280742,91.70,4500000
1,4,14,39.765489,47.256381,35.00,2550000
1,13,14,39.705643,47.278951,46.00,3100000
3,2,5,39.703505,47.284776,50.00,2300000
1,8,13,39.765462,47.228504,46.00,2950000
1,4,22,39.702508,47.281249,35.00,2600000
3,5,5,39.639312,47.213754,56.00,3100000
2,7,16,39.753335,47.24772,50.00,3800000
4,5,7,39.701951,47.242325,130.00,14900000
1,9,9,39.74737,47.299952,31.00,1700000
3,7,9,39.616468,47.212469,63.00,3050000
2,20,22,39.701951,47.242325,74.00,4500000
1,2,18,39.685234,47.26372,46.00,3200000
1,5,5,39.710674,47.279256,30.50,2000000
1,20,23,39.701951,47.242325,41.30,4280000
1,4,10,39.61539,47.208,38.00,2100000
2,1,5,39.728263,47.299225,50.10,3000000
1,8,9,39.628828,47.227641,34.00,2350000
1,4,5,39.718516,47.251391,31.00,2300000
3,10,10,39.646067,47.257476,84.00,4900000
2,3,9,39.704395,47.286317,53.00,2900000
1,2,5,39.661752,47.214654,32.00,2050000
2,2,5,39.810998,47.23978,48.00,2600000
3,9,10,39.728775,47.250595,63.00,4500000
3,3,5,39.662138,47.215388,45.00,2250000
4,3,6,39.696319,47.288658,100.00,6000000
5,5,5,39.755581,47.275411,67.00,3500000
4,2,5,39.715094,47.263188,65.00,3500000
2,10,10,39.805653,47.279904,57.00,3300000
2,5,9,39.757943,47.281616,40.00,1700000
2,5,9,39.707368,47.289911,52.00,2500000
1,4,5,39.713495,47.249262,33.00,2000000
2,5,5,39.757018,47.28175,46.00,1750000
1,5,5,39.664572,47.2683,31.00,1900000
2,4,5,39.71495,47.224208,50.00,4200000
3,10,16,39.731811,47.232365,98.00,7500000
3,4,9,39.754925,47.248057,61.00,3400000
1,14,21,39.751934,47.227023,44.00,4500000
1,2,8,39.733815,47.267053,38.00,2100000
1,14,23,39.702329,47.282038,37.00,3100000
3,8,10,39.629089,47.201701,84.00,4700000
3,4,5,39.642097,47.209243,50.00,2700000
1,5,19,39.591827,47.233209,29.00,1980000
2,8,17,39.595519,47.235167,53.00,3700000
1,2,2,39.788738,47.26682,28.00,1550000
1,1,5,39.644288,47.212922,30.00,2000000
1,7,23,39.690076,47.290559,30.00,1650000
4,3,10,39.714025,47.273558,144.00,10500000
1,11,19,39.667213,47.225505,30.00,2100000
2,3,9,39.70974,47.29895,52.00,2990000
2,12,17,39.616854,47.216386,77.00,6300000
1,4,5,39.778793,47.235589,22.00,1300000
1,4,19,39.590291,47.234794,27.00,2300000
2,2,6,39.710503,47.224679,44.00,4000000
4,3,5,39.717223,47.259702,70.00,4500000
1,9,23,39.702508,47.281249,38.00,2650000
2,4,23,39.695897,47.222916,77.00,5500000
3,12,13,39.781012,47.242662,67.00,3850000
1,9,9,39.799742,47.256326,19.00,1200000
3,5,22,39.704817,47.23417,90.00,7000000
0,2,4,39.760665,47.229948,13.00,850000
1,6,17,39.625235,47.224538,46.40,3200000
2,6,10,39.630499,47.231104,50.00,2690000
4,4,9,39.716064,47.287643,90.00,4500000
3,18,18,39.649454,47.214978,88.30,5500000
3,8,9,39.705329,47.27851,60.00,3400000
2,2,3,39.62493,47.200115,38.00,1800000
1,12,17,39.598986,47.232811,27.00,1950000
4,6,10,39.645762,47.259042,89.00,6500000
3,2,5,39.737722,47.288957,44.00,2600000
1,2,18,39.66636,47.226319,37.00,2450000
3,1,5,39.638719,47.207743,43.00,2500000
1,10,17,39.616854,47.216386,57.00,4400000
3,3,5,39.709317,47.236464,57.00,2800000
2,10,10,39.632503,47.221894,60.00,3800000
1,5,5,39.684003,47.212542,28.00,1340000
2,6,10,39.73969,47.302659,52.00,3100000
1,5,9,39.78023,47.257849,47.00,1800000
3,12,22,39.759776,47.237155,85.00,6550000
1,7,10,39.799194,47.23718,47.00,3450000
4,2,14,39.71539,47.280185,120.00,7500000
3,5,9,39.621319,47.215713,60.00,3500000
4,5,10,39.721732,47.284789,150.00,7500000
1,5,17,39.630823,47.221301,52.00,3950000
2,12,16,39.701951,47.242325,75.00,7800000
1,8,12,39.742968,47.298302,41.00,2900000
1,3,6,39.671328,47.222464,22.00,1650000
1,10,10,39.737264,47.293278,39.00,2500000
0,2,5,39.757818,47.275001,12.00,700000
2,15,16,39.754476,47.248344,70.00,5500000
1,6,16,39.61883,47.216423,40.00,2550000
1,16,16,39.621319,47.215713,35.00,2600000
1,2,5,39.627014,47.202821,32.00,1930000
1,4,23,39.702508,47.281249,36.00,2140000
2,2,5,39.816325,47.237529,45.00,2200000
1,7,19,39.66636,47.226319,29.00,2050000
3,1,12,39.621319,47.215713,83.00,3900000
3,13,16,39.731659,47.22925,63.00,6000000
2,11,17,39.598986,47.232811,67.00,3300000
1,6,10,39.750002,47.299329,38.00,2000000
2,7,18,39.713081,47.291983,65.00,4100000
2,8,9,39.706497,47.287123,54.00,2590000
1,2,5,39.640093,47.213142,30.00,2010000
2,6,9,39.634335,47.223994,50.00,3200000
2,5,10,39.629179,47.203158,53.00,3850000
3,4,5,39.720097,47.249109,58.00,3000000
3,4,9,39.709542,47.296548,64.00,3200000
2,4,10,39.758931,47.285773,52.00,3600000
3,1,9,39.706497,47.287123,65.00,4600000
1,6,16,39.622441,47.216062,55.00,3450000
2,1,9,39.614779,47.229782,60.00,3700000
4,8,14,39.711761,47.237217,92.00,6500000
3,2,5,39.693678,47.232548,54.00,2800000
0,4,9,39.622693,47.231588,31.00,1850000
2,1,1,39.727248,47.222292,30.60,1950000
1,8,9,39.702688,47.297306,30.00,1750000
1,5,17,39.591827,47.233209,27.00,1850000
1,9,10,39.626259,47.222604,36.00,2400000
0,3,5,39.694926,47.223351,20.00,1690000
1,8,9,39.829458,47.244056,35.00,1950000
1,3,12,39.621319,47.215713,41.00,2490000
1,1,5,39.713028,47.282631,31.00,2150000
2,2,9,39.632179,47.230498,48.00,2950000
3,3,9,39.700954,47.293993,64.00,3700000
4,3,5,39.702616,47.218541,100.00,4000000
2,7,10,39.701969,47.290461,52.00,3300000
3,4,10,39.758913,47.22482,82.00,6300000
1,8,9,39.624696,47.213877,21.00,1700000
3,2,5,39.703362,47.223853,60.00,4500000
1,2,3,39.702634,47.215768,19.00,1100000
1,1,2,39.724751,47.226864,30.00,2350000
1,2,20,39.595636,47.232817,38.00,2300000
3,4,9,39.833105,47.23978,60.00,4150000
4,5,5,39.755275,47.269627,62.00,2800000
1,2,10,39.63217,47.202999,71.00,3900000
3,6,16,39.674005,47.311256,72.00,2720000
1,5,10,39.619198,47.231753,38.00,2100000
2,5,22,39.690076,47.290559,60.00,2315000
1,16,23,39.702508,47.281249,60.00,3100000
1,9,10,39.626259,47.222604,36.00,2400000
1,5,10,39.635296,47.203654,46.00,3000000
1,2,5,39.63968,47.206256,15.00,1150000
1,5,5,39.730778,47.249348,32.00,1900000
3,15,16,39.766064,47.247072,107.00,7500000
1,8,9,39.735027,47.302274,31.00,1770000
3,5,5,39.628918,47.210737,57.00,3000000
1,8,14,39.706039,47.282557,54.00,3300000
2,1,2,39.768184,47.235473,36.00,1550000
1,3,9,39.720591,47.297,40.00,2220000
2,4,10,39.762111,47.286616,54.00,3450000
0,10,12,39.615156,47.233319,14.00,900000
1,1,5,39.657862,47.212065,30.00,2000000
5,14,23,39.731838,47.226802,184.00,15000000
2,3,5,39.816325,47.237529,44.00,2753000
3,4,5,39.629915,47.211771,53.00,2550000
2,3,5,39.743534,47.271926,46.00,2200000
1,4,9,39.706272,47.281818,34.00,2600000
1,12,20,39.667213,47.225505,35.60,2540000
3,14,23,39.731838,47.226802,104.00,10500000
2,13,17,39.636302,47.232732,56.00,3999000
1,5,9,39.734255,47.287411,23.00,1500000
3,16,17,39.723619,47.302482,82.00,3600000
1,2,3,39.702634,47.215768,19.00,1100000
3,5,5,39.713764,47.27442,100.00,7500000
2,7,12,39.713656,47.22299,63.00,7000000
3,4,4,39.724903,47.220885,64.50,4800000
1,4,14,39.765489,47.256381,36.00,2850000
1,2,5,39.680203,47.221937,32.00,1850000
1,5,9,39.615156,47.233319,24.00,1630000
1,2,5,39.72087,47.231661,14.00,1200000
1,11,14,39.621642,47.226325,47.00,2650000
1,8,20,39.691917,47.225303,45.00,4850000
0,6,9,39.741845,47.288572,42.00,850000
1,16,18,39.602283,47.234983,24.00,2050000
3,1,9,39.71972,47.296499,65.00,3700000
3,7,9,39.71221,47.231471,60.50,5000000
1,5,5,39.693283,47.260045,30.00,2100000
2,4,5,39.712569,47.278944,46.00,3100000
3,19,23,39.731838,47.226802,102.00,10200000
1,12,25,39.74269,47.249647,30.00,2000000
3,8,10,39.619198,47.231753,64.00,3400000
1,6,14,39.71892,47.298418,60.00,3300000
1,9,16,39.621319,47.215713,39.00,2099000
1,15,16,39.618174,47.216411,38.00,2850000
1,10,14,39.769424,47.259782,44.00,2700000
2,2,3,39.734111,47.275723,40.00,2000000
1,8,17,39.592914,47.234916,38.00,2650000
1,5,9,39.617653,47.23294,29.80,2100000
1,6,6,39.737489,47.232316,37.00,3500000
1,5,10,39.738917,47.302867,36.00,2200000
1,16,20,39.667213,47.225505,38.00,2500000
1,2,24,39.622441,47.216062,42.00,2200000
2,6,17,39.621319,47.215713,58.00,2659000
2,8,10,39.660835,47.219814,53.00,3500000
3,3,5,39.737722,47.288957,64.00,2880000
1,11,20,39.598986,47.232811,27.00,1750000
3,2,10,39.764663,47.286965,81.00,5500000
3,8,9,39.649544,47.258277,63.00,3700000
3,10,18,39.711967,47.295973,130.00,7500000
3,4,9,39.614554,47.213295,59.00,5000000
1,10,10,39.744513,47.299604,44.00,2600000
1,4,5,39.693283,47.260045,31.00,1730000
1,3,14,39.742968,47.298302,46.00,3280000
3,10,17,39.721804,47.224477,90.00,8500000
1,1,10,39.646067,47.257476,40.00,2500000
2,1,5,39.647433,47.207486,46.00,2500000
0,5,5,39.696346,47.239444,12.00,930000
3,5,16,39.719783,47.286903,90.00,6800000
2,9,10,39.629287,47.200715,64.00,3600000
2,4,5,39.717142,47.223173,45.00,2200000
2,1,5,39.738953,47.288682,45.00,2450000
1,16,20,39.691073,47.224881,43.00,3900000
2,7,16,39.731811,47.232365,54.00,5200000
1,1,4,39.787183,47.267921,26.00,2050000
1,16,19,39.725101,47.234739,52.00,5400000
2,3,10,39.764681,47.288401,60.00,4700000
3,1,9,39.718067,47.285051,65.00,3950000
1,5,23,39.702508,47.281249,31.00,2350000
1,6,10,39.72838,47.230835,45.00,3600000
1,5,17,39.590291,47.234794,27.00,1850000
2,3,9,39.705787,47.293333,52.00,3000000
2,13,14,39.706452,47.295778,59.00,3700000
0,2,2,39.756686,47.230713,44.00,1500000
1,13,21,39.696319,47.288658,40.00,3300000
1,4,5,39.62104,47.202613,21.00,1300000
1,3,21,39.741845,47.25054,70.00,3450000
2,1,9,39.708545,47.299384,51.00,2800000
1,2,9,39.636401,47.216264,32.00,2150000
4,2,4,39.692932,47.24071,70.00,3450000
2,9,18,39.691917,47.225303,61.00,5990000
2,10,14,39.622693,47.231588,56.00,3190000
1,1,3,39.643255,47.233558,32.00,2200000
3,9,17,39.757907,47.287692,93.00,6600000
1,15,16,39.710144,47.294574,42.00,2900000
2,4,5,39.726421,47.248406,44.00,2750000
1,6,9,39.625298,47.213399,3.00,1850000
2,12,24,39.600433,47.234004,75.00,5300000
1,2,9,39.696768,47.28974,17.00,1200000
1,14,14,39.70585,47.221313,36.40,3000000
1,9,10,39.61486,47.214838,38.00,2550000
1,3,5,39.68606,47.228191,32.00,1850000
2,3,9,39.627364,47.227463,50.00,2850000
3,4,5,39.748358,47.247733,65.00,3300000
0,3,5,39.641656,47.206372,15.00,1500000
1,13,18,39.694253,47.298742,47.00,3400000
1,12,18,39.640848,47.23417,28.00,1700000
2,18,20,39.708293,47.283254,50.00,3500000
2,5,5,39.732566,47.234708,51.00,3400000
2,5,9,39.703011,47.290717,51.00,2800000
3,1,5,39.770241,47.257641,51.00,3600000
2,2,9,39.688486,47.292032,52.00,2900000
2,1,9,39.64436,47.255623,52.00,2600000
2,5,5,39.707036,47.285296,50.00,2350000
2,6,9,39.81805,47.237755,52.00,3250000
1,3,18,39.697091,47.291445,64.00,3860000
1,1,2,39.764636,47.227959,21.20,1250000
1,1,9,39.802679,47.282716,33.00,2500000
1,17,20,39.66636,47.226319,37.30,2100000
3,14,20,39.712596,47.294189,112.00,4100000
2,5,9,39.720142,47.283242,46.00,2300000
1,2,2,39.675828,47.22217,30.00,1600000
4,1,3,39.716953,47.296524,125.00,8200000
1,13,20,39.667213,47.225505,28.00,1959000
1,1,2,39.74119,47.273485,29.00,1700000
3,11,17,39.705832,47.234457,107.00,9300000
1,8,16,39.622441,47.216062,40.00,3100000
1,3,23,39.702329,47.282038,32.00,1350000
2,6,9,39.681721,47.266288,51.00,3250000
1,10,11,39.72758,47.249476,40.00,2950000
1,15,23,39.702508,47.281249,34.00,1900000
3,6,9,39.800622,47.237253,103.00,7600000
1,10,25,39.690399,47.225658,41.00,2400000
1,10,10,39.764645,47.286421,34.00,2300000
2,8,10,39.801467,47.237773,78.00,5600000
3,6,10,39.651089,47.258577,84.00,4500000
2,8,9,39.72396,47.301333,53.00,2600000
2,2,2,39.665453,47.223033,37.00,1950000
0,7,9,39.722666,47.300007,23.00,1650000
0,7,9,39.745088,47.298455,23.00,1740000
1,10,17,39.66636,47.226319,38.00,2700000
2,4,21,39.696319,47.288658,65.00,4270000
1,11,22,39.701951,47.242325,43.00,4500000
0,3,9,39.624696,47.213877,31.00,1850000
0,9,9,39.74737,47.299952,31.00,1670000
3,8,10,39.629071,47.202007,81.00,4950000
2,5,5,39.668193,47.265255,46.00,2200000
1,1,9,39.696867,47.224422,35.00,2650000
1,3,14,39.719406,47.286317,47.00,3400000
1,8,9,39.694882,47.224446,36.00,2600000
2,1,1,39.69322,47.231159,34.00,1500000
1,2,21,39.591827,47.233209,49.00,2550000
2,15,17,39.600244,47.235118,60.00,3400000
1,6,10,39.627149,47.199527,38.00,2100000
1,8,10,39.614392,47.214066,52.00,2750000
3,14,18,39.696211,47.221809,96.00,8000000
3,3,9,39.621121,47.231624,67.00,3800000
1,9,10,39.735279,47.294482,37.00,2400000
1,1,5,39.635683,47.214287,32.00,1980000
0,3,9,39.722666,47.300007,22.00,1500000
2,2,5,39.62493,47.200115,46.00,2200000
2,8,18,39.711967,47.295973,82.00,4100000
2,3,5,39.80038,47.281243,46.00,3200000
1,8,8,39.65134,47.199429,39.00,2550000
2,6,9,39.758931,47.285773,54.00,3500000
2,15,16,39.74039,47.302188,73.00,3900000
1,2,10,39.64357,47.255733,40.00,2500000
1,6,9,39.648331,47.201438,37.00,1850000
3,7,14,39.71539,47.280185,122.00,7600000
2,8,9,39.737201,47.232934,44.00,4000000
1,2,9,39.63164,47.223216,22.00,1800000
1,5,5,39.72087,47.231661,12.00,1200000
1,1,10,39.749553,47.296493,40.00,2450000
2,2,10,39.701781,47.292239,54.00,3100000
1,2,9,39.720519,47.286451,23.00,1830000
1,1,1,39.71928,47.216215,22.00,2500000
2,7,19,39.696319,47.288658,46.00,3200000
3,1,5,39.707521,47.281182,53.00,3500000
1,10,17,39.711824,47.273081,40.00,2950000
2,1,3,39.724643,47.221442,37.60,2600000
2,3,5,39.789654,47.269725,40.00,2400000
2,2,2,39.760477,47.23349,36.00,1700000
3,15,16,39.725451,47.234745,105.00,7600000
1,20,21,39.626241,47.197403,50.30,2900000
3,4,9,39.706901,47.231465,57.00,5000000
1,9,10,39.628541,47.199907,33.00,1750000
3,3,5,39.781156,47.274903,60.00,3500000
2,2,17,39.619441,47.215425,50.00,2750000
2,4,5,39.639977,47.211551,44.00,2350000
2,7,9,39.71283,47.291304,51.00,2700000
2,9,9,39.713611,47.29832,52.00,2600000
1,3,20,39.691917,47.225303,45.00,4700000
1,11,16,39.731605,47.301938,42.00,2400000
1,2,17,39.595636,47.232817,28.00,1950000
1,2,9,39.709183,47.283052,38.00,2650000
3,2,5,39.692249,47.259274,62.00,4200000
2,1,9,39.712399,47.293535,52.00,2900000
2,3,9,39.620321,47.21447,50.00,2700000
2,10,11,39.624067,47.222237,60.00,3600000
1,6,7,39.67272,47.196564,35.00,1680000
1,2,5,39.638943,47.211955,29.00,2055000
1,1,2,39.676843,47.285944,36.00,1200000
2,6,16,39.596588,47.234726,56.00,3300000
2,1,1,39.694828,47.249299,34.40,1700000
1,3,5,39.634676,47.206531,31.00,2500000
